# Global financial crisis: the quant quake, Bear Stearns, Lehman, and the March 2009 bottom.
# Adjusted daily closes, 2007-07-01 to 2009-12-31. 631 sessions common to all six names.
# Source: Yahoo Finance chart endpoint, fetched by tools/fetch_crisis_data.py. Committed so this backtest reproduces with no network and no credentials.
date,AAPL,CVX,JPM,MSFT,NVDA,XOM
2008-11-25,2.715795,37.795288,19.214142,14.504899,0.160022,41.000313
2008-11-26,2.841414,39.474415,19.762756,14.867707,0.174215,42.459530
2008-11-28,2.771725,39.020050,20.433990,14.671793,0.171010,42.071110
2008-12-01,2.659863,35.567951,16.858368,13.503562,0.156359,39.005672
2008-12-02,2.765743,37.306385,18.413826,13.895394,0.165058,40.737835
2008-12-03,2.868333,36.911263,19.523951,14.417827,0.173529,41.430740
2008-12-04,2.734040,35.439571,20.059647,13.866365,0.162082,40.034477
2008-12-05,2.811505,36.753235,21.524750,14.417827,0.168492,40.207695
2008-12-08,2.982588,38.565720,23.551371,15.245018,0.162998,41.782413
2008-12-09,2.992756,37.316238,21.918455,14.947517,0.178794,41.047535
2008-12-10,2.937424,38.738552,21.634483,14.954774,0.195735,42.029121
2008-12-11,2.841414,39.242313,19.323864,14.113075,0.187493,42.002876
2008-12-12,2.939220,39.015129,19.969292,14.047766,0.196879,42.228573
2008-12-15,2.833938,38.624977,18.478374,13.815575,0.190469,41.966114
2008-12-16,2.854276,39.020050,20.879332,14.591969,0.203289,43.640568
2008-12-17,2.666742,37.938507,20.563072,14.265442,0.213362,42.548763
2008-12-18,2.674818,36.066776,19.498135,14.004229,0.193674,40.417667
2008-12-19,2.691867,34.990158,19.569130,13.873619,0.195048,39.378334
2008-12-22,2.564452,34.269104,19.246426,13.917154,0.183601,39.320621
2008-12-23,2.583594,34.175278,18.788172,13.989720,0.181083,39.420334
2008-12-24,2.543515,34.382687,19.265776,13.909897,0.176733,39.777275
2008-12-26,2.566546,34.743217,19.233513,13.880883,0.171926,40.517372
2008-12-29,2.590474,35.335873,19.220604,13.757525,0.177420,40.953049
2008-12-30,2.580902,36.239616,20.014467,14.033257,0.183601,41.252254
2008-12-31,2.552787,36.530998,20.350088,14.105821,0.184746,41.903130
2009-01-02,2.714299,37.790344,20.480751,14.751612,0.199398,42.853218
2009-01-05,2.828853,37.859486,19.108835,14.889474,0.203060,42.847954
2009-01-06,2.782194,38.200241,19.520403,15.063612,0.209928,42.149845
2009-01-07,2.722075,36.526062,18.351011,14.156600,0.197337,41.073784
2009-01-08,2.772622,36.664326,17.782642,14.599226,0.192301,41.514706
2009-01-09,2.709214,35.963066,16.966022,14.163863,0.181541,40.716854
2009-01-12,2.651788,34.975334,16.273537,14.127587,0.174215,40.176193
2009-01-13,2.623373,35.469200,17.214277,14.381540,0.175131,40.900566
2009-01-14,2.552189,34.417278,16.926834,13.851853,0.167347,39.420334
2009-01-15,2.493865,34.950642,15.901155,13.960689,0.173300,40.239182
2009-01-16,2.462460,35.429695,14.908156,14.301728,0.182915,40.995037
2009-01-20,2.338933,33.735737,11.818076,13.409231,0.165058,40.044968
2009-01-21,2.477415,35.177814,14.784031,14.062278,0.173071,41.603943
2009-01-22,2.642815,34.545673,15.091070,12.415145,0.169866,41.063305
2009-01-23,2.642815,34.975334,15.861958,12.480456,0.176505,40.963551
2009-01-26,2.681100,35.207432,16.005682,12.792463,0.182457,41.257504
2009-01-27,2.713701,35.602547,16.371529,12.814233,0.193216,41.425465
2009-01-28,2.817487,36.442097,18.070091,13.089964,0.201229,41.598679
2009-01-29,2.781596,34.876560,16.613253,12.763441,0.189553,40.417667
2009-01-30,2.695756,34.827179,16.665514,12.407891,0.181999,40.144695
2009-02-02,2.737030,34.713600,16.462992,12.937584,0.191843,40.254925
2009-02-03,2.780997,35.380302,15.711699,13.423742,0.194132,41.005550
2009-02-04,2.798045,35.360546,15.705171,13.518070,0.199626,40.764080
2009-02-05,2.885083,36.175415,16.031820,13.815575,0.214278,41.876892
2009-02-06,2.982588,36.990295,18.050493,14.265442,0.225953,42.383331
2009-02-09,3.066036,36.753235,17.821846,14.105821,0.222977,41.929649
2009-02-10,2.926059,35.123497,16.084072,13.641421,0.213362,40.167610
2009-02-11,2.895849,35.192631,17.044426,13.938921,0.186577,39.344643
2009-02-12,2.969129,34.818821,17.109751,13.975202,0.190469,39.682285
2009-02-13,2.965839,34.754032,16.129810,13.851853,0.190240,39.349934
2009-02-17,2.827357,32.984692,14.143805,13.216241,0.179252,37.603741
2009-02-18,2.822571,32.954777,14.052338,13.238165,0.184059,37.951923
2009-02-19,2.711010,33.233879,13.457843,13.084741,0.169866,38.067959
2009-02-20,2.727759,32.431446,13.000545,13.150490,0.174215,37.577362
2009-02-23,2.600643,31.369835,12.745753,12.573322,0.166203,36.559193
2009-02-24,2.699344,32.536106,13.732227,12.544105,0.181083,38.031036
2009-02-25,2.726562,31.648960,14.196065,12.390683,0.183143,38.009945
2009-02-26,2.667640,31.484478,15.058404,11.996169,0.189096,37.429653
2009-02-27,2.671229,30.258390,14.927751,11.798914,0.189553,35.820614
2009-03-02,2.630253,28.718294,13.823686,11.535903,0.173529,34.243256
2009-03-03,2.643113,28.773129,13.725697,11.601656,0.180396,33.953094
2009-03-04,2.726861,29.545664,12.608557,11.776997,0.193674,34.649471
2009-03-05,2.657171,28.140144,10.844667,11.156002,0.189096,32.824146
2009-03-06,2.551292,29.042267,10.406960,11.163309,0.192072,33.778999
2009-03-09,2.485789,29.047260,10.387365,11.068328,0.190011,34.063877
2009-03-10,2.650891,30.791687,12.739213,12.040002,0.207181,35.551559
2009-03-11,2.772024,30.512583,13.327183,12.500270,0.212904,34.696926
2009-03-12,2.881792,31.599108,15.156397,12.427215,0.225495,35.424965
2009-03-13,2.869231,31.354885,15.515711,12.164207,0.224351,35.451336
2009-03-16,2.853977,31.369835,15.084546,11.871972,0.215651,35.330002
2009-03-17,2.980794,32.551067,16.423803,12.346848,0.226411,36.448399
2009-03-18,3.036425,33.189034,17.710785,12.390683,0.233508,36.490597
2009-03-19,3.039418,33.458168,16.299673,12.522192,0.230761,36.047474
2009-03-20,3.038519,32.252026,15.123743,12.463746,0.218170,34.865765
2009-03-23,3.220071,34.464954,18.854050,13.391587,0.233966,37.208076
2009-03-24,3.185375,34.375240,17.246946,13.099348,0.223893,36.601379
2009-03-25,3.185077,34.739094,18.658056,13.062816,0.227556,37.012882
2009-03-26,3.286170,34.973335,19.010845,13.756872,0.241749,37.577362
2009-03-27,3.195843,34.340366,17.900238,13.245468,0.239460,36.917923
2009-03-30,3.125257,33.293701,16.234333,12.770583,0.224122,36.205727
2009-03-31,3.144100,33.512993,17.364532,13.420806,0.225724,35.926121
2009-04-01,3.250878,34.041309,18.383680,14.107550,0.231448,36.522263
2009-04-02,3.371113,35.043102,18.429485,14.092947,0.242207,37.060352
2009-04-03,3.469218,35.127834,19.162474,13.698426,0.259148,37.160599
2009-04-06,3.542796,34.833778,18.455660,13.705735,0.259835,36.954853
2009-04-07,3.439608,34.091167,17.833933,13.705735,0.250907,36.247929
2009-04-08,3.479088,34.131008,17.951735,14.019888,0.261208,36.379814
2009-04-09,3.576295,34.504822,21.433439,14.370561,0.275631,36.844051
2009-04-13,3.595735,33.881813,22.055166,14.312122,0.266703,35.883930
2009-04-14,3.538609,33.184055,20.091806,14.136776,0.268305,35.715107
2009-04-15,3.518570,33.243858,21.309090,13.756872,0.260751,35.947231
2009-04-16,3.632525,32.860065,21.754126,14.436318,0.267390,35.562126
2009-04-17,3.691446,32.899937,21.767208,14.027192,0.269221,35.213940
2009-04-20,3.604111,31.833363,19.430799,13.596149,0.252967,34.443722
2009-04-21,3.641797,32.336754,21.289455,13.859156,0.252280,34.939610
2009-04-22,3.634320,31.773561,20.877146,13.720346,0.259835,34.158821
2009-04-23,3.750668,32.660709,21.734489,13.822627,0.255714,34.665291
2009-04-24,3.705804,33.194016,21.845747,15.276481,0.261666,35.118969
2009-04-27,3.730628,32.600918,21.453066,14.903893,0.252280,34.886852
2009-04-28,3.705804,32.889984,21.459612,14.560516,0.252967,35.388031
2009-04-29,3.742893,33.672485,22.565653,14.794306,0.249075,36.105488
2009-04-30,3.763530,32.944801,21.597054,14.801610,0.262811,35.171730
2009-05-01,3.805702,33.328583,21.263287,14.786993,0.267160,35.878643
2009-05-04,3.950165,33.233879,23.422981,14.750473,0.281583,35.978882
2009-05-05,3.969309,32.770386,22.788160,14.458232,0.270137,35.688721
2009-05-06,3.963025,33.946598,24.358862,14.458232,0.264642,36.179352
2009-05-07,3.860137,33.881813,23.063038,14.114863,0.245641,36.363998
2009-05-08,3.864025,35.078007,25.484524,14.187923,0.211760,37.350506
2009-05-11,3.875390,33.891777,23.449163,14.114863,0.215880,36.761440
2009-05-12,3.721356,34.484894,23.141573,14.531296,0.205579,37.584011
2009-05-13,3.573901,33.941628,22.284237,14.429018,0.192301,37.026783
2009-05-14,3.677390,33.817028,23.259380,14.655494,0.195048,37.021473
2009-05-15,3.661536,33.152763,22.847065,14.772389,0.200084,36.676537
2009-05-18,3.788054,33.228252,24.385033,15.050007,0.212218,37.414192
2009-05-19,3.811983,33.142696,23.436087,14.932371,0.216338,37.424809
2009-05-20,3.764725,32.815601,22.611464,14.983838,0.222748,36.941879
2009-05-21,3.714179,32.443211,22.840525,14.572111,0.221375,36.294415
2009-05-22,3.663929,32.428116,22.519842,14.520649,0.224809,36.527935
2009-05-26,3.911582,33.042042,23.913826,14.954428,0.236942,37.048016
2009-05-27,3.979476,32.493542,22.683456,14.800029,0.237400,36.246662
2009-05-28,4.039894,33.117538,23.985809,15.035306,0.240605,36.740219
2009-05-29,4.062027,33.550304,24.149429,15.358806,0.238773,36.803894
2009-06-01,4.167907,34.828503,23.632414,15.733747,0.250449,38.082867
2009-06-02,4.172095,34.898968,22.578733,15.733747,0.248388,38.698498
2009-06-03,4.215763,34.350449,22.238413,15.976387,0.240605,38.252697
2009-06-04,4.299210,35.120384,23.135023,16.049908,0.249304,38.730324
2009-06-05,4.327028,34.909035,22.611464,16.277830,0.247930,38.725021
2009-06-08,4.302500,35.014713,23.161209,16.211658,0.246557,38.831142
2009-06-09,4.268702,35.321671,23.076122,16.233717,0.260064,38.804630
2009-06-10,4.194827,35.336784,22.801256,16.579271,0.268305,39.186722
2009-06-11,4.185851,36.182198,22.866707,16.785128,0.264871,39.298172
2009-06-12,4.096722,36.569683,22.991041,17.152746,0.263498,39.154884
2009-06-15,4.070402,35.769547,22.251520,17.218912,0.259148,38.640106
2009-06-16,4.078178,35.165691,21.924280,17.240976,0.252051,38.013885
2009-06-17,4.055147,34.637291,21.420347,17.410074,0.258232,37.902443
2009-06-18,4.064122,34.435978,22.362766,17.277727,0.253196,37.913044
2009-06-19,4.171796,34.249813,22.905958,17.696798,0.255943,37.706074
2009-06-22,4.108687,33.092381,21.511976,17.115980,0.241520,36.533245
2009-06-23,4.008188,33.193016,21.970102,17.160101,0.240376,36.591618
2009-06-24,4.074289,33.072247,21.898108,17.255676,0.248388,36.326263
2009-06-25,4.183161,33.650951,22.343134,17.490952,0.261437,37.085163
2009-06-26,4.260328,33.187984,22.546017,17.167446,0.264871,36.644691
2009-06-29,4.246271,33.655998,22.644178,17.542414,0.264871,37.456638
2009-06-30,4.260029,33.338947,22.323500,17.476242,0.258461,37.101082
2009-07-01,4.271993,33.474834,22.133438,17.674751,0.259606,37.446037
2009-07-02,4.187946,32.418045,21.150301,17.182159,0.249533,36.347500
2009-07-06,4.145774,32.277145,21.366587,17.057169,0.241520,36.140526
2009-07-07,4.049763,31.552486,21.504230,16.564568,0.230990,35.323257
2009-07-08,4.104199,31.592754,21.438684,16.586620,0.231448,35.164036
2009-07-09,4.078477,31.743715,22.035118,16.498390,0.236484,35.010136
2009-07-10,4.143082,30.898285,21.196184,16.461634,0.237400,34.559044
2009-07-13,4.257338,31.421648,22.749519,17.079218,0.240147,34.866852
2009-07-14,4.255243,31.703465,22.742970,16.990993,0.245183,35.142807
2009-07-15,4.393124,32.493542,23.765413,17.733578,0.255256,36.320950
2009-07-16,4.412269,32.654556,23.680212,17.968842,0.268534,36.331573
2009-07-17,4.538785,32.770309,24.178326,17.858557,0.276318,36.363415
2009-07-20,4.573482,33.031979,24.237324,18.035009,0.279752,36.586311
2009-07-21,4.531609,33.338947,24.211107,18.255575,0.274029,37.398281
2009-07-22,4.688035,33.182964,24.139011,18.233517,0.280896,37.143536
2009-07-23,4.720339,34.164249,25.004154,18.792288,0.297608,38.003273
2009-07-24,4.785242,34.435978,24.853413,17.240976,0.296692,38.364136
2009-07-27,4.788530,34.647350,24.991041,16.990993,0.298066,38.608265
2009-07-28,4.785541,34.390697,24.958279,17.255676,0.298524,38.151875
2009-07-29,4.786438,33.776768,24.755104,17.498289,0.292572,37.907757
2009-07-30,4.868989,34.068638,25.213890,17.505655,0.294861,37.530968
2009-07-31,4.886936,34.959366,25.331863,17.292437,0.296006,37.355816
2009-08-03,4.977859,35.427353,25.954508,17.520355,0.304018,37.493801
2009-08-04,4.951540,35.432392,26.354309,17.476242,0.306079,37.467270
2009-08-05,4.938379,35.120384,27.383320,17.505655,0.306765,37.164761
2009-08-06,4.902488,34.848640,26.708242,17.248323,0.300355,37.005554
2009-08-07,4.950343,34.974457,27.763460,17.321840,0.313862,36.867584
2009-08-10,4.926713,34.838577,27.979748,17.218912,0.303560,36.713669
2009-08-11,4.870185,34.189419,27.029394,17.005688,0.296464,36.377285
2009-08-12,4.944361,34.581936,27.665152,17.299789,0.307452,36.900562
2009-08-13,5.037379,34.486317,28.117384,17.365953,0.316609,36.708332
2009-08-14,4.988327,34.536636,27.822445,17.417418,0.307223,36.420002
2009-08-17,4.773279,33.845406,26.695122,17.093929,0.294403,35.533676
2009-08-18,4.905180,34.023304,27.330894,17.434036,0.305163,35.501637
2009-08-19,4.923125,34.643391,27.140812,17.485785,0.301729,36.307892
2009-08-20,4.974869,34.877178,27.802790,17.500576,0.313633,36.622902
2009-08-21,5.061306,35.441357,28.615519,18.047693,0.318899,37.333054
2009-08-24,5.056522,35.964867,28.189484,18.217754,0.309970,38.069889
2009-08-25,5.066693,35.908955,28.563066,18.217754,0.312718,37.738838
2009-08-26,5.007172,36.132591,28.379562,18.151201,0.316380,38.107254
2009-08-27,5.068188,36.086842,28.477861,18.254725,0.320730,37.834938
2009-08-28,5.086133,35.924198,28.130495,18.247328,0.337213,37.439831
2009-08-31,5.031101,35.548103,28.484419,18.225143,0.332405,36.921913
2009-09-01,4.944062,34.806026,27.311216,17.744558,0.321188,36.526802
2009-09-02,4.940471,34.582382,26.780333,17.641054,0.325766,36.403988
2009-09-03,4.981448,34.729790,27.599609,17.825886,0.333550,36.446716
2009-09-04,5.093910,35.049995,27.750353,18.202961,0.345912,36.937923
2009-09-08,5.172271,35.822559,27.881428,18.350838,0.355527,37.722828
2009-09-09,5.118735,35.746315,28.091173,18.321260,0.365371,37.642727
2009-09-10,5.161206,36.315567,28.196032,18.483917,0.377047,37.722828
2009-09-11,5.149241,35.959785,27.855219,18.380415,0.373613,37.365078
2009-09-14,5.195902,36.107174,28.674498,18.483917,0.367432,37.375759
2009-09-15,5.238971,36.407059,28.307457,18.631790,0.374986,37.103451
2009-09-16,5.439666,36.823833,29.264368,18.631790,0.364913,37.557289
2009-09-17,5.519822,36.579880,29.467545,18.705725,0.348888,37.290321
2009-09-18,5.533880,36.920410,29.460991,18.676155,0.348430,37.370419
2009-09-21,5.503971,36.620529,29.198828,18.705725,0.346828,37.146164
2009-09-22,5.517726,36.915329,30.457230,19.053217,0.347515,37.284996
2009-09-23,5.548235,36.274910,29.533091,19.008858,0.342021,36.841831
2009-09-24,5.497991,35.939445,29.080845,19.178915,0.337442,36.804451
2009-09-25,5.454619,35.914051,28.608955,18.890564,0.331948,36.681644
2009-09-28,5.567677,36.442635,29.369238,19.097578,0.339502,37.156837
2009-09-29,5.544646,36.041115,29.415098,19.038433,0.333321,36.879208
2009-09-30,5.543752,35.797142,28.720364,19.016253,0.344081,36.633583
2009-10-01,5.409457,34.973743,27.114599,18.395195,0.319585,35.918098
2009-10-02,5.530290,34.633213,27.468941,18.454338,0.317067,35.549690
2009-10-05,5.563788,35.268536,28.741995,18.217754,0.315465,36.083626
2009-10-06,5.683128,35.863205,29.470388,18.565250,0.320730,36.660282
2009-10-07,5.690308,35.837803,29.988804,18.557852,0.318212,36.665615
2009-10-08,5.660996,36.315567,29.726326,18.979288,0.320272,36.868526
2009-10-09,5.696888,36.981400,30.087223,18.890564,0.324393,36.985985
2009-10-12,5.707058,37.443939,30.238157,19.016253,0.320730,37.445175
2009-10-13,5.683429,37.647228,29.962543,19.082787,0.319585,37.514576
2009-10-14,5.721412,38.353710,30.946867,19.193699,0.319127,38.358204
2009-10-15,5.699578,38.978882,30.946867,19.748222,0.309741,38.945541
2009-10-16,5.624506,39.039856,30.225027,19.592951,0.302645,39.041653
2009-10-19,5.678644,39.471909,30.172537,19.489443,0.313633,39.308620
2009-10-20,5.944836,39.151699,30.205345,19.496830,0.313862,38.988266
2009-10-21,6.129080,39.121197,29.299770,19.652105,0.306308,39.143093
2009-10-22,6.137456,39.283836,29.995363,19.659492,0.308368,39.746464
2009-10-23,6.099770,38.973820,29.680382,20.716774,0.301042,39.281925
2009-10-26,6.056103,38.348621,28.755127,21.204754,0.297150,39.100380
2009-10-27,5.903265,38.928047,28.807611,21.138214,0.287077,39.997406
2009-10-28,5.754613,38.572262,28.007036,20.716774,0.275173,39.426079
2009-10-29,5.872755,39.619286,29.102913,20.864647,0.287306,39.490166
2009-10-30,5.637967,38.902653,27.409893,20.502365,0.273800,38.267429
2009-11-02,5.662191,38.953465,27.941423,20.613268,0.276318,38.523724
2009-11-03,5.645442,38.983967,28.020161,20.354488,0.274944,38.304825
2009-11-04,5.707058,38.770485,27.698631,20.746346,0.274257,38.069889
2009-11-05,5.803366,39.258434,28.787939,21.049477,0.280896,38.710598
2009-11-06,5.812639,39.405819,28.532007,21.086454,0.301271,38.753326
2009-11-09,6.025595,39.471909,29.102913,21.433954,0.308139,39.123882
2009-11-10,6.071057,39.817524,28.984797,21.448744,0.300584,38.994995
2009-11-11,6.079133,39.903927,29.083227,21.530062,0.309055,39.156109
2009-11-12,6.041448,39.349911,28.413898,21.707514,0.308139,38.613693
2009-11-13,6.115024,39.614216,28.151419,21.907143,0.310428,38.919815
2009-11-16,6.180226,40.306404,28.243275,21.840599,0.314778,39.972420
2009-11-17,6.191294,40.408939,28.322027,22.278749,0.314320,40.294659
2009-11-18,6.160186,40.465343,28.466387,22.360434,0.309513,40.423542
2009-11-19,5.997178,39.655228,27.921743,22.115362,0.297150,40.090569
2009-11-20,5.979534,39.362968,27.862675,21.996552,0.295319,39.945557
2009-11-23,6.157794,40.373058,28.400776,22.234188,0.297608,40.654469
2009-11-24,6.114725,40.521767,27.875797,22.211905,0.295777,40.799469
2009-11-25,6.107247,40.834534,27.665810,22.122791,0.299211,41.067993
2009-11-27,5.999572,40.080795,27.121161,21.699497,0.292801,40.208725
2009-11-30,5.979234,40.014149,27.882366,21.840595,0.298982,40.316128
2009-12-01,5.891303,40.537155,27.705185,22.286173,0.304934,40.837063
2009-12-02,5.869166,40.367950,27.514889,22.115362,0.314091,40.702805
2009-12-03,5.876644,39.973141,27.167103,22.152494,0.316609,40.273155
2009-12-04,5.782131,40.029560,27.390217,22.263893,0.326453,39.875740
2009-12-07,5.651423,40.080795,27.068657,22.122791,0.368347,39.617985
2009-12-08,5.678940,39.357834,27.042410,21.959414,0.350491,39.177597
2009-12-09,5.916124,39.511658,27.029282,22.063377,0.359190,39.091667
2009-12-10,5.875148,39.696255,27.081789,22.182198,0.352780,38.882214
2009-12-11,5.822506,39.870594,26.878355,22.167353,0.348202,39.113132
2009-12-14,5.891599,39.614220,27.409893,22.360434,0.358732,37.426811
2009-12-15,5.807553,39.670624,26.812742,22.293596,0.358275,37.147564
2009-12-16,5.833276,39.937229,27.140854,22.353008,0.387120,36.750137
2009-12-17,5.738462,39.368107,26.425581,21.981688,0.385288,36.637348
2009-12-18,5.845240,39.429626,26.871803,22.546091,0.385059,36.631969
2009-12-21,5.928987,39.737282,27.495197,22.664909,0.398795,36.793102
2009-12-22,5.992693,39.732132,27.521442,22.887703,0.409326,36.825329
2009-12-23,6.044735,39.501411,27.272091,22.961962,0.415049,36.658848
2009-12-24,6.252308,39.701382,27.488640,23.021368,0.414133,36.873650
2009-12-28,6.329177,39.875706,27.377079,23.147617,0.407494,37.099228
2009-12-29,6.254102,39.588581,27.226160,23.310991,0.412531,36.970314
2009-12-30,6.330074,39.814190,27.252399,22.991665,0.427411,36.932720
